id,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count,apiname
3242,https://www.shn.ch/leben-leute/vermischtes/2024-08-30/ergreifend-bewegend-und-ungeheuerlich-aktuell-wer-ist-der,"Ergreifend, bewegend und ungeheuerlich aktuell: Wer ist der unbekannte Millionen-Dollar-Künstler Chaïm Soutine?","Seine Bilder treffen wie ein Blitz: In einer internationalen Kooperation zeigt das Kunstmuseum Bern das Werk des weissrussischen Expressionisten in Paris, Chaïm Soutine (1893–1943). Die Ausstellung ist ein Ereignis.",2024-08-30 12:28:15,https://www.shn.ch/sites/default/files/styles/np8_inline/public/media/2024/08/29/unbenannt.jpg?h=0e33cd1e&itok=ApTgRcr2,shn,1.2224872559084775e-219,0,20,208,1,14,Newsdata
3243,https://www.dnevno.hr/magazin/voditeljica-provjerenog-svoje-djevojacko-prezime-ne-planira-mijenjati-razlog-je-nevjerojatan-2512551/,Voditeljica Provjerenog svoje djevojačko prezime ne planira mijenjati: Razlog je nevjerojatan,"Najjača domaća istraživačka emisija, Provjereno Nove TV, nakon ljetne pauze vraća se na male ekrane. Emisija, koja je od davne 2007. oaza istraživačkog novinarstva, danas broji više od 700 emitiranih sati i gotovo 3000 istraženih tema, a od četvrtka, 5. rujna, pod uredničkom palicom Mate Barišića započinje nova, 18. sezona. Tim koji čine i producentica emisije Martina Pandža [...]Objava Voditeljica Provjerenog svoje djevojačko prezime ne planira mijenjati: Razlog je nevjerojatan pojavila se prvi puta na Dnevno.hr.",2024-08-30 12:28:08,https://www.dnevno.hr/wp-content/uploads/2023/09/branica6-110117-e1694416798480.jpg,dnevno,1.183777385202032e-306,4,58,355,1,40,Newsdata
3244,https://www.ilkleygazette.co.uk/news/24552338.shaw-proud-journey-make-final-mens-t12-100m/?ref=rss,Shaw proud of his journey to make the final of the men's T12 100m,Zac Shaw knows more than most that every millisecond counts on the Paralympic stage.,2024-08-30 12:28:07,https://www.ilkleygazette.co.uk/resources/images/18485666/?htype=0&type=app,ilkleygazette_uk,0.9184222840679374,34,45,121,32,93,Newsdata
3246,http://www.en.etemaaddaily.com/sports/cricket/vinesh-phogat-visits-golden-temple-prays-for-strength-and-courage:160127,"Vinesh Phogat visits Golden Temple, prays for strength and courage","Olympic wrestler Vinesh Phogat, after her Olympic campaign sought religious solace as she visited the holiest of Sikh shrines, Harmandir Sahib, popularly known as the Golden Temple, saying she prayed ...",2024-08-30 12:27:40,https://www.en.etemaaddaily.com/%3Cimg,etemaaddaily,0.999996051946347,2,7,29,9,25,Newsdata
3247,https://www.snl24.com/soccerladuma/local/siyagobhoza/badra-ali-sangare-sekhukhune-united-contract-extension-psl-20240830,Soccerladuma | PSL Club Offers 38-Year-Old New Contract,Sekhukhune United have shown trust and belief in their veteran goalkeeper by offering him another two years on his contract.,2024-08-30 13:31:17,https://cdn.24.co.za/files/Cms/General/d/12161/4c149ede2f9e4170ad33c87a0997fdfc.jpg,soccerladuma,0.999735026393883,4,11,42,13,26,Newsdata
3248,https://www.snl24.com/kickoff/sanews/watch-moosa-talks-magic-performance-and-season-with-uj-ladies-20240830,Kickoff | WATCH: Moosa talks magic performance and season with UJ Ladies,Banyana Banyana and UJ Ladies midfielder Ayesha Moosa opens up on her Player of the Match performance in a 1-0 defeat to Mamelodi Sundowns Ladies in whats was a highly contested Hollywoodbets Super League encounter.,2024-08-30 13:30:40,https://cdn.24.co.za/files/Cms/General/d/12162/ac63e23787604ba39f818138604ec68f.jpg,snl24,0.5600604121696774,11,12,55,8,27,Newsdata
3250,https://www.elizabethton.com/2024/08/30/jr-cyclones-romp-once-again-with-win-over-boone/,Jr. Cyclones romp once again with win over Boone,"STAR CORRESPONDENT The T.A. Dugger Jr. Cyclones finally got to play a home game, and they put on a show for the crowd, remaining unbeaten on the season with a resounding victory over Boone. Behind a three-touchdown performance from Legend Pate, the Jr. Cyclones dominated the visitors from Gray, winning 42-0. Pate wasted little time [...]The post Jr. Cyclones romp once again with win over Boone appeared first on www.elizabethton.com.",2024-08-30 13:30:25,https://www.elizabethton.com/wp-content/uploads/sites/36/2024/08/SP0901-Jr.-Cyclones-romp-1A.jpg,elizabethton,4.472952119757119e-07,14,39,168,14,57,Newsdata
3251,https://nltimes.nl/2024/08/30/minister-migration-says-ukrainians-will-go-back-country-safe,Minister of Migration says that Ukrainians will go back to their country when it is safe,Minister of Migration Marjolein Faber has said that refugees from Ukraine will return to their country from the Netherlands when it is safe.,2024-08-30 13:30:17,https://nltimes.nl/sites/nltimes.nl/files/styles/news_article_full_mobile_1x/public/2024-06/faber-tk-210524.jpg?h=8d5fe26f,nltimes,0.6137513418136196,27,28,108,22,81,Newsdata
3252,https://www.lagrangenews.com/2024/08/30/tc3-celebrates-new-facility/,TC3 celebrates new facility,"The Troup County School System celebrated the new location of the Troup County Career Center on Wednesday afternoon. The career center, sometimes called TC3, recently opened its new location on Fort Drive to start the new location to start the new year. The school offers students a dedicated location for credit recovery so that they [...]The post TC3 celebrates new facility appeared first on LaGrange Daily News.",2024-08-30 13:30:00,https://www.lagrangenews.com/wp-content/uploads/sites/37/2024/08/LED_0014.jpg,lagrangenews,0.7919322652712547,36,70,233,43,133,Newsdata
3253,http://www.dagospia.com/rubrica-3/politica/zingaretti-ormai-fa-concorrenza-sangiuliano-ndash-intervista-406568.htm,ZINGARETTI ORMAI FA CONCORRENZA A SANGIULIANO – IN UNA INTERVISTA A “DOMANI” CLAMOROSA GAFFE DELL’EX SEGRETARIO DEM CHE COLLOCA ENRICO VIII NEL 1600. PECCATO CHE ENRICO VIII SIA NATO ALLA FINE DEL 1400 E MORTO NELLA METÀ DEL 1500. (MA QUALE 1600”!) E ZINGA È PURE IL PRESIDENTE DELLA FONDAZIONE CULTURALE DEL PD (ANNAMO BENE!)...,"Articolo di Daniela Preziosi per “Domani” zingaretti Nicola Zingaretti è stato segretario del Pd, presidente del Lazio per due mandati e ora è capodelegazione del Pd a Bruxelles, nonché presidente della fondazione Demo. Gli chiediamo uno sforzo di sincerità: sembra certo che il ministro Fitto diventerà commissario europeo, e che arrivi per lui una “delega pesante”. (...) ...",2024-08-30 13:30:00,https://cdn-static.dagospia.com/img/patch/08-2024/zingaretti-2032843.png,dagospia,4.443111349812831e-78,0,0,124,2,0,Newsdata
3254,https://tg24.sky.it/cronaca/2024/08/30/taxi-nega-corsa-non-vedenti,"Fiumicino, taxi nega corsa a due non vedenti: 'Il cane guida no'",Un tassista di 54 anni è stato sanzionato per aver negato una corsa a due persone non vedenti presso l'aeroporto di Fiumicino. Il rifiuto sarebbe ...,2024-08-30 13:29:55,https://static.sky.it/editorialimages/b08d62dd2e1c47715e4493c19302c3924cdf0111/skytg24/it/cronaca/2024/08/30/taxi-nega-corsa-non-vedenti/GettyImages-185235493.jpg?im=Resize%2Cwidth%3D565,tg24sky,3.122700022819486e-179,2,16,175,1,15,Newsdata
3255,https://www.catchnews.com/bizarre-news/crocodile-s-jaw-snapping-drone-chase-goes-viral-253574.html,Crocodile's Jaw-Snapping Drone Chase Goes Viral,In this viral video a drone hovers above the water seemingly annoying a crocodile below The footage captures the moment the crocodile leaps up attempting to snatch the drone in its jaws The drone narrowly escapes the reptile's sudden attack That was a close call Crocs are awesome intimidating creatures that you don t want to mess with Interested to see the footage captured by that drone - has anyone come across it Credit wildlifeanimall IG nature wildlife drone pic twitter com o SLF R N mdash AT reach anupam February Crocodiles are incredibly agile creatures capable of swift and,2024-08-30 15:24:41,https://images.catchnews.com/upload/2024/02/22/Crocodiles_Aerial_Ambush_253574_1280x720.jpg,catchnews,0.19730009958860134,10,26,72,13,38,Newsdata
3256,https://www.netzwoche.ch/news/2024-08-30/so-kam-es-zum-grossen-brack-alltron-rebranding,"So kam es zum grossen ""Brack Alltron""-Rebranding","Aus der Competec-Gruppe wird am 1. September die Brack-Alltron-Gruppe. Als CEO der neuen Organisation fungiert Stefan Fraude, der erst seit Juli die Competec-Gruppe führt. Welche Rolle er beim Rebranding gespielt hat, und was der Umbau für personellen Konsequenzen hat, sagt er im Interview.",2024-08-30 15:24:21,https://data.netzwoche.ch/styles/np8_inline/s3/media/2024/08/30/547532-fraude_stefan-17-3af875-original-1721991279.jpg?itok=pbEJHC-z,netzwoche,6.29911160732295e-45,17,156,832,15,82,Newsdata
3257,https://www.tekedia.com/its-graduation-day-its-time-to-build-tekedia-mini-mba/,It’s Graduation Day – It’s Time to Build | Tekedia Mini-MBA,"Good People, it’s graduation week at Tekedia Institute and Tekedia Mini-MBA edition 14 will conclude this weekend. It has been a great academic excursion on the mechanics of market systems. Yes, over the last 13 weeks, more than 80 faculty members have led those excursions across different business topics and domains. We have mastered the [...]The post It’s Graduation Day – It’s Time to Build | Tekedia Mini-MBA appeared first on Tekedia.",2024-08-30 15:23:53,https://tkcdn.tekedia.com/wp-content/uploads/2023/05/01133602/Greaduation-week-tekedia-mini-MBA-768x360.jpg,tekedia,0.1256496802140888,2,16,71,9,28,Newsdata
3258,https://www.lesnumeriques.com/aspirateur-robot/pour-moins-de-250-les-derniers-aspirateurs-robots-xiaomi-ne-manquent-pas-d-atouts-n225780.html,"Actualité : Pour moins de 250 €, les derniers aspirateurs robots Xiaomi ne manquent pas d'atouts","Xiaomi lance deux nouveaux aspirateurs-robots et, à défaut de révolutionner le marché, il pourrait une nouvelle fois le chahuter avec des prix très agressifs. Les Robot Vacuum S20 et S20+ ont été lancés à moins de 250 €.",2024-08-30 15:23:00,https://cdn.lesnumeriques.com/optim/news/22/225780/5ea158e0-xiaomi-lance-des-aspirateurs-robots-plutot-bien-equipes-a-moins-de-250__800_800__overflow.jpg,lesnumeriques,6.022119056165637e-151,1,63,362,2,38,Newsdata
3259,https://www.linternaute.com/actualite/politique/6060869-apres-cette-critique-homophobe-contre-lucie-castets-la-gauche-monte-au-creneau/,"Après cette critique homophobe contre Lucie Castets, la gauche monte au créneau","Les mots choisis par l'écrivain Richard Millet pour décrire Lucie Castets, candidate de la gauche au poste de Premier ministre, sur le plateau de Cnews, suscitent la colère de son camp.",2024-08-30 15:22:44,https://img-4.linternaute.com/3n5AJ8aEWrvYyf7YPhMDfSC3LXw=/1280x/smart/f59128070ff54694a5632fa0b193d094/ccmcms-linternaute/64517159.jpg,linternaute,1.7956651853265755e-12,2,73,333,0,37,Newsdata
3260,https://www.fanpage.it/sport/calcio/rabiot-al-milan-cosa-deve-accadere-per-chiudere-loperazione-i-dettagli-e-i-colloqui-con-mamma-veronique/,"Rabiot al Milan, cosa deve accadere per chiudere l’operazione: i dettagli e i colloqui con mamma Veronique","Rabiot è finito nel mirino del Milan, svincolato dopo l'addio alla Juventus. Ci sono contatti costanti tra la mamma Veronique e la dirigenza rossonera per chiudere entro mezzanotte, quando chiuderà la sessione estiva di mercato.Continua a leggere",2024-08-30 15:22:36,https://staticfanpage.akamaized.net/wp-content/uploads/sites/27/2024/08/rabiot-1725029508790-300x225.jpg,fanpage,7.695546212949491e-256,6,28,252,1,17,Newsdata
3262,https://www.elperiodicodearagon.com/ocio/tv/2024/08/30/tve-pone-fecha-estreno-documental-107551890.html,TVE pone fecha de estreno al documental con el que homenajeará a María Teresa Campos,"La cuenta atrás para el estreno del documental con el que TVE homenajeará a María Teresa Campos está a punto de acabar. La cadena pública ha anunciado este miércoles 4 de septiembre, a las 22:50 horas, este especial sobre la figura de la periodista pionera en nuestra país, que, además, casualmente coincide con el primer aniversario de su muerte (5 de septiembre).",2024-08-30 15:22:18,https://estaticos-cdn.prensaiberica.es/clip/dcc13d5b-6237-4d3d-8e74-49c2f095c733_16-9-aspect-ratio_default_0.jpg,elperiodicodearagon,2.8783689571379656e-180,1,68,435,1,27,Newsdata
3263,https://www.laopiniondezamora.es/ocio/tv/2024/08/30/tve-pone-fecha-estreno-documental-107551878.html,TVE pone fecha de estreno al documental con el que homenajeará a María Teresa Campos,"La cuenta atrás para el estreno del documental con el que TVE homenajeará a María Teresa Campos está a punto de acabar. La cadena pública ha anunciado este miércoles 4 de septiembre, a las 22:50 horas, este especial sobre la figura de la periodista pionera en nuestra país, que, además, casualmente coincide con el primer aniversario de su muerte (5 de septiembre).",2024-08-30 15:22:18,https://estaticos-cdn.prensaiberica.es/clip/dcc13d5b-6237-4d3d-8e74-49c2f095c733_16-9-aspect-ratio_default_0.jpg,laopiniondezamora,2.8783689571379656e-180,1,68,435,1,27,Newsdata
3264,https://www.newsbytesapp.com/news/sports/michael-vaughan-takes-dig-at-kohli-after-root-s-33rd-ton/story,Michael Vaughan compares Joe Root and Virat Kohli's Test numbers: Here's why,Ex-England skipper Michael Vaughan has stirred up a debate by comparing the Test cricket statistics of India's Virat Kohli and England's Joe Root.,2024-08-30 15:21:57,https://i.cdn.newsbytesapp.com/images/l60820240830204238.jpeg,newsbytesapp,4.838118995616582e-07,9,39,180,16,60,Newsdata
3265,https://www.brecorder.com/news/40320086/security-forces-kill-5-terrorists-in-multiple-ibos-across-balochistan-ispr,Security forces kill 5 terrorists in multiple IBOs across Balochistan: ISPR,"Security forces killed five terrorists and injured three others during three intelligence-based operations (IBOs) in Kech, Panjgur and Zhob districts of Balochistan, the Inter-Services Public Relations (ISPR) said on Friday.“In backdrop of cowardly terrorist activities, targeting the innocent civilians in Balochistan on 26 August, the security forces are conducting extensive intelligence based operations (IBOs) to hunt down the perpetrators of these heinous acts,” the ISPR said.The army’s media wing further said that sanitization operations will continue until all perpetrators, facilitators and abetters of these atrocious acts are brought to justice.“Security forces of Pakistan, in step with the nation, remain determined to thwart attempts at sabotaging peace, stability and progress of Balochistan,” the statement added.The operations were carried out after at least 73 people were killed in Balochistan when terrorists attacked police stations, railway lines and highways on Sunday.Rail traffic with Quetta was suspended following blasts on a rail bridge linking the provincial capital to the rest of country. Militants also struck a rail link to neighbouring Iran, railways official Muhammad Kashif said.",2024-08-30 15:21:45,https://i.brecorder.com/large/2024/08/30150221be8096d.jpg?r=150233,brecorder,0.9999999999875049,3,12,76,0,34,Newsdata
3266,https://www.stiripesurse.ro/george-simion-vrem-ca-romania-sa-fie-tara-turismului_3419495.html,George Simion: Vrem ca România să fie țara turismului,"Președintele AUR, George Simion, a prezentat vineri, în Stațiunea Olimp din Constanța, măsurile prin care AUR își propune să readucă la viață turismul românesc. Citește mai departe...",2024-08-30 15:52:13,https://media.stiripesurse.ro/image/202408/w460/media-172477107206694600.jpg,stiripesurse_ro,3.2794955988591807e-112,2,72,413,3,28,Newsdata
3267,https://www.stiripesurse.ro/foto-germania-a-inceput-expulzarile-28-de-afgani-infractori-condamnati_3419507.html,"FOTO Germania schimbă foaia, sub presiunea alegerilor: 28 de afgani, infractori condamnați, au fost expulzați","Germania a expulzat vineri 28 de cetăţeni afgani către Afganistan, pentru prima oară din august 2021, când talibanii au revenit la putere, relatează Euronews, conform news.ro. Citește mai departe...",2024-08-30 15:52:12,https://media.stiripesurse.ro/image/202408/w460/media-172503220655967600.jpg,stiripesurse_ro,5.126844692041634e-08,4,31,168,0,18,Newsdata
3268,https://www.snl24.com/soccerladuma/local/siyagobhoza/kwakhe-thwala-chippa-united-signings-transfer-news-20240830,Soccerladuma | Chippa Not Finished After Modise Signing,"Even though they have just signed a left-back from Mamelodi Sundowns, Chippa United are believed to be after a Swazi international, the Siya crew has been informed.",2024-08-30 15:51:22,https://cdn.24.co.za/files/Cms/General/d/12162/108c022f1b014aa494446f4bda057ab6.jpg,soccerladuma,0.013221519581374777,6,7,37,5,21,Newsdata
3269,https://www.snl24.com/soccerladuma/international/messi-ronaldo-neymar-mbappe-watch/ronaldo-claims-ucl-return-is-possible-20240830,Soccerladuma | Ronaldo Leaves Door Open To UCL Return,Cristiano Ronaldo has seemingly left the door open to a possible return to playing UEFA Champions League football.,2024-08-30 15:51:17,https://cdn.24.co.za/files/Cms/General/d/12057/45016b07387b40108f28b03d9959c59b.jpg,soccerladuma,0.9994485492119647,13,17,97,18,48,Newsdata
3270,https://www.lateja.cr/teleguia/imperdibles/esta-es-la-lista-de-celulares-que-no-podran-tener/2XT46Z5LOBA43IK67QWIB22AYQ/story/,"Esta es la lista de celulares que no podrán tener WhatsApp a partir de setiembre, ¿está el suyo?",Miles de personas se quedarán sin WhatsApp en septiembre,2024-08-30 15:51:12,https://www.lateja.cr/resizer/v2/D65XFK4JEVCXZL2FLE7JZ6QFRA.jpg?auth=cdbe1b6fc1b31a44f478db386cfac0586bfba0a0e273e1798e601a54ff71ec03&height=3461&smart=true&width=5191,lateja_cr,2.2839045179073444e-08,0,11,62,0,5,Newsdata
3271,https://www.beloitdailynews.com/sports/pro-sports/nhl-player-johnny-gaudreau-and-brother-killed-when-bicycles-hit-by-car-on-eve-of/article_8b76fd28-b584-5f5a-b367-873601e200e0.html,NHL player Johnny Gaudreau and brother killed when bicycles hit by car on eve of sister's wedding,NHL player Johnny Gaudreau of the Columbus Blue Jackets has been killed after being hit by a car while riding a bicycle in his home state of New Jersey. He was 31. New Jersey State Police confirmed Gaudreau and brother...,2024-08-30 15:50:53,https://bloximages.newyork1.vip.townnews.com/beloitdailynews.com/content/tncms/assets/v3/editorial/8/89/889a1836-868f-5a8d-a743-84f8cf7ae70d/66d1bf982e724.image.jpg?resize=300%2C200,beloitdailynews,1.0,0,1,94,0,1,Newsdata
3272,https://indianexpress.com/article/world/mpox-outbreaks-africa-control-six-months-who-9542303/,WHO assures Mpox outbreak in Africa could be controlled in six months,WHO Director-General Dr. Tedros Adhanom Ghebreyesus announced that the first shipment of vaccines will arrive in Congo soon.,2024-08-30 21:25:06,https://images.indianexpress.com/2024/08/Untitled-design-2024-08-31T013806.519.jpg,The Indian Express,1.965568486377795e-46,16,31,109,2,53,Gnews
3291,http://www.ecns.cn/news/economy/2024-08-31/detail-ihefrsaz6371096.shtml,Alibaba completes antitrust compliance overhaul,Alibaba completes antitrust compliance overhaul,2024-08-31 05:27:43,http://image.cns.com.cn/ecns_editor/crawl/20240831/GleD-hefrsaz6371161.jpg,ecns_cn,1.7640033071508451e-06,6,27,97,7,55,Newsdata
3273,https://www.devdiscourse.com/article/entertainment/3069371-east-timor-celebrates-25th-anniversary-of-hard-fought-independence,East Timor Celebrates 25th Anniversary of Hard-Fought Independence,"East Timor marked the 25th anniversary of its U.N.-backed referendum for independence from Indonesia, which had invaded in 1975. Ceremonies in the capital, Dili, featured leaders and dignitaries, including U.N. Secretary-General António Guterres. Despite celebrations, the nation struggles with poverty, unemployment, and the effects of its grueling independence process.",2024-08-30 18:04:24,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/30_08_2024_04_27_43_2694139.png?width=920&format=jpeg,Devdiscourse,0.01775776572578685,12,36,141,17,56,Gnews
3274,https://indianexpress.com/article/technology/artificial-intelligence/ai-startup-developing-general-purpose-brain-for-robots-9541494/,AI startup founded by 2 Indian-origin US professors is developing a ‘general-purpose brain’ for robots,"Founders of Robotics AI startup Skild AI say they are trying to plug the gap between language models, like those from OpenAI and Google, and practical understanding.",2024-08-30 12:30:16,https://images.indianexpress.com/2024/08/Tech-feature-images44.jpg,The Indian Express,6.6965223227640945e-06,46,99,443,44,236,Gnews
3275,https://www.shn.ch/region/kanton/2024-08-31/schaffhauser-sind-bei-den-riklin-baenkli-gespalten-die-svp-findet,Schaffhauser sind bei den Riklin-Bänkli gespalten – die SVP findet deutliche Worte,"Es ist das heisse Gesprächsthema in der Stadt: Die halbierten Bänkli auf dem Walther-Bringolf-Platz, finanziert zu einem Grossteil mit Steuergeldern. Der SVP schmecken die Kosten überhaupt nicht.",2024-08-31 03:27:18,https://www.shn.ch/sites/default/files/styles/np8_inline/public/woodwing/2024-08/31_fr_ba%CC%88nkli.jpeg?h=790af85c&itok=rhenA7aC,shn,3.7353876549727255e-122,1,26,235,2,20,Newsdata
3276,https://www.shn.ch/leben-leute/vermischtes/2024-08-31/der-berg-ruft-warum-sich-engelberg-fuer-mountainbiker-im-herbst,Der Berg ruft: Warum sich Engelberg für Mountainbiker im Herbst besonders lohnt,Anders als die Lenzerheide ist Engelberg jetzt noch nicht optimal auf die Mountainbiker vorbereitet. Das hat aber durchaus sein Gutes.,2024-08-31 03:27:17,https://www.shn.ch/sites/default/files/styles/np8_inline/public/media/2024/08/30/unbenannt_4.jpg?h=50fdb4cd&itok=8gKCDnzF,shn,7.869649211853049e-221,0,20,209,1,14,Newsdata
3277,https://kalingatv.com/odisha/odisha-recorded-199954-cognisable-crime-incidents-in-2023/,"Odisha recorded 1,99,954 cognisable crime incidents in 2023","Bhubaneswar: Odisha recorded as many as 1,99,954 cognisable crime incidents in 2023, a Home Department white paper tabled in the state Assembly informed on Friday. The state witnessed a rise of around 12 per cent in the registration of cognisable crime cases in 2023. As per the available data, 1,78,190 cognisable crimes were reported in [...]The post Odisha recorded 1,99,954 cognisable crime incidents in 2023 appeared first on KalingaTV.",2024-08-31 03:26:20,https://kalingatv.com/wp-content/uploads/2024/08/Odisha-crime-cases-in-2023.jpg,kalingatv,0.9999784192958813,9,24,96,0,32,Newsdata
3278,https://www.merkur.de/lokales/wolfratshausen/dasgelbeblatt/bankmitarbeiterin-deckt-trickbetrug-dietramszell-raiffeisenbank-tremmel-klaar-heiss-polizei-kripo-brauetigam-93271016.html,Obacht vor „Schockanrufen“: Schnelles und mutiges Handeln rettet 75.000 Euro einer Seniorin,"Um ein Haar hätte jüngst eine Seniorin 75.000 Euro verloren. Eine achtsame Bankangestellte in Dietramszell erkannte, dass etwas nicht stimmte und verhinderte so eine Straftat.",2024-08-31 03:26:00,https://www.merkur.de/assets/images/35/474/35474874-blumen-fuer-gute-arbeit-leiter-im-bereich-privatkunden-andreas-heiss-serviceberaterin-elisabeth-tremmel-raiffeisenbank-vorstandssprecher-manfred-klaar-2oWbMinF8r01.jpg,merkur,5.949045434273645e-128,3,54,413,3,32,Newsdata
3279,https://www.ilgazzettino.it/nordest/venezia/scippo_scorze_martellago_violenza_borsa-8324891.html,Giovane scippato della borsa e scaraventato a terra di notte: potrebbe trattarsi degli stessi che negli ultimi giorni hanno derubato alcuni negozi,"MARTELLAGO - Scaraventato a terra e scippato della borsa, con dentro soldi, documenti e chiavi, in una zona residenziale. Fatto grave e inquietante quello di cui è rimasto...",2024-08-31 03:25:02,https://statics.cedscdn.it/photos/MED/48/91/8324891_30202138_onecms_188ziudjzhuuuy8ht16_uuggf981s0.jpg,ilgazzettino,1.6303821447261968e-08,5,33,224,0,14,Newsdata
3280,https://gaya.tempo.co/read/1910739/manfaat-buah-sawo-untuk-kesehatan-si-cokelat-kaya-vitamin-c,"Manfaat Buah Sawo untuk Kesehatan, Si Cokelat Kaya Vitamin C","Buah sawo atau dikenal sebagai Manilkara zapota, adalah buah tropis yang memiliki sejumlah manfaat bagi kesehatan, kaya vitamin C.",2024-08-31 03:25:00,https://statik.tempo.co/data/2019/11/17/id_889891/889891_720.jpg,tempo,0.0,1,66,406,1,34,Newsdata
3281,https://www.sentinelassam.com/sports-news/us-open-rohan-bopanna-matthew-ebden-beat-dutch-pair-sander-arends-robin-haase-in-opener,US Open: Rohan Bopanna- Matthew Ebden beat Dutch pair Sander Arends- Robin Haase in opener,,2024-08-31 03:23:54,https://media.assettype.com/sentinelassam-english%2F2024-08-30%2Fzluvnr3e%2FRohan%20Bopanna.avif?auto=format%2Ccompress&fit=max&w=480,sentinel,1.5453026191262677e-37,3,13,58,1,10,Newsdata
3282,https://www.sentinelassam.com/topheadlines/more-than-half-of-the-world-does-not-consume-essential-micronutrients-study,‘More than half of the world does not consume essential micronutrients’: Study,,2024-08-31 03:23:05,https://media.assettype.com/sentinelassam-english%2F2024-08-31%2Fbj8bhsyo%2Fingredients-healthy-diet-maintains-improves-88518111.webp?auto=format%2Ccompress&fit=max&w=480,sentinel,3.4097152372876374e-30,13,33,128,3,41,Newsdata
3283,https://www.birminghammail.co.uk/news/uk-news/uk-households-told-how-make-29815505,UK households told how to make garden pet friendly on a budget and keep dogs safe from harm,"With millions of dogs exposed to poisonous garden plants in the UK, one expert has shared some innovative solutions for pet owners looking to revamp their outdoor spaces",2024-08-31 04:24:00,https://i2-prod.birminghammail.co.uk/incoming/article29573149.ece/ALTERNATES/s615/0_Dog-walk.jpg,birminghammail,0.004603736141598535,23,86,234,32,134,Newsdata
3284,https://www.jutarnji.hr/vijesti/hrvatska/zabiljezena-rekordna-smrtnost-u-hrvatskoj-strucnjaci-upozoravaju-vise-nema-natrag-15497388,"Zabilježena rekordna smrtnost u Hrvatskoj, stručnjaci upozoravaju: Više nema natrag...","Broj ljudi koji je preminuo tijekom prošlog mjeseca visokih je 13 posto viši od broja preminulih u srpnju prošle godine te čini drugi najveći broj umrlih tijekom srpnja u proteklih deset godina. Glavni razlog za to najvjerojatnije su, smatraju stručnjaci, ekstremni toplinski valovi, koji su ove godi...",2024-08-31 04:23:28,https://static.jutarnji.hr/images/slike/2024/08/30/23462395.jpg,jutarnji,0.0017702771207001018,3,63,376,0,42,Newsdata
3285,https://rtcg.me/vijesti/podgoricom/593585/gradjani-nezadovoljni-najavljenim-poskupljenjem-vode.html,Građani nezadovoljni najavljenim poskupljenjem vode,"Vijest da će poskupiti voda u Glavnom gradu izazvala je negodovanje sugrađana jer je to novi udar na loš standard. Da će cijene vode u Crnoj Gori biti veće objavilo je Udruženje za unapređenje snabdijevanja vodom i odvoda otpadnih voda, zato što će, kako ističu, u regulatorno dozvoljeni tošak biti uračunato povećanje zarada zaposlenih.",2024-08-31 05:28:56,https://rtcg.me/upload//media/2024/7/30/19/23/460/1844703/thumbs/3602607/thumb2.jpg,rtcg,7.37493117225638e-155,2,57,262,1,23,Newsdata
3286,https://lexpress.mu/node/537859,Ligue Europa : Tottenham-Roma et Porto-Manchester United au programme,"Le premier tour de la Ligue Europa nouvelle formule va connaître quelques affiches dignes de la Ligue des champions avec notamment un Tottenham-Roma ou un Porto-Manchester United, selon le tirage au sort effectué vendredi 30 août, à Monaco.Malgré une procédure plus complexe et un pilotage presque intégralement informatisé, les parcours des équipes du chapeau 1 ne sont pas tous du même niveau.Les Glasgow Rangers se voient ainsi proposer d'affronter Tottenham, Manchester United, ...",2024-08-31 05:28:35,https://lexpress.mu/storage/RNheboXXkHHb6pqTV3qxNufHvi6o6HxvddpfGPZ7.jpg,lexpress_mu,0.9724034141687401,0,30,166,0,22,Newsdata
3287,https://lexpress.mu/node/537860,États-Unis : Trump en défenseur des valeurs traditionnelles de la famille,"Le candidat républicain à la Maison Blanche, Donald Trump, s'est efforcé vendredi 30 août de mobiliser sa base autour de la défense des valeurs de la famille, lui qui se retrouve pris entre deux feux pour sa position ambiguë sur le droit à l'avortement.Le milliardaire septuagénaire était l'invité de marque du rassemblement annuel à Washington des *«Mères pour la liberté»*, une puissante association conservatrice fondée en 2021 et qui milite pour les droits parentaux et se fai ...",2024-08-31 05:28:35,https://lexpress.mu/storage/wbGWXIaf6qRb1CtaNYzpst2mSeu1HzMgxqxURMwr.jpg,lexpress_mu,1.6577721650950736e-193,1,68,299,1,39,Newsdata
3288,https://lexpress.mu/node/537856,Politique : La concrétisation des projets précise les choses en vue des législatives,"Jour-J par rapport au lancement, aujourd’hui, au Tribeca Mall, de l’internet gratuit pour les jeunes de 18 à 25 ans. Le Premier ministre procèdera, en effet, à la concrétisation de cette mesure «phare», annoncée lors de la présentation du Budget 2024-2025, en juin dernier. Selon les observateurs politiques et proches du pouvoir, le mois de septembre s’annonce décisif pour le gouvernement car il y va de son image et de son «sérieux» pour les prochaines élections générales ...",2024-08-31 05:28:35,https://lexpress.mu/storage/X6kGSKlFYN6OZtTpiH80v7t96MT7aewOAtxP3gQt.jpg,lexpress_mu,0.0006845398326598811,0,47,244,0,27,Newsdata
